title_id	ordering	name_id	job_category	job
tt0097855	10	nm0845304	cinematographer	\N
tt0097855	1	nm0000728	actor	\N
tt0097855	2	nm0399375	actor	\N
tt0097855	3	nm0477423	actor	\N
tt0097855	4	nm0699283	actress	\N
tt0097855	5	nm0833721	director	\N
tt0097855	6	nm3834637	writer	writer
tt0097855	7	nm1500607	writer	writer
tt0097855	8	nm1358394	producer	producer
tt0097855	9	nm0420440	composer	\N
tt0097863	1	nm0783101	actor	\N
tt0097863	2	nm0865868	actor	\N
tt0097863	3	nm0823500	actor	\N
tt0097863	4	nm0213980	actress	\N
tt0097863	5	nm0400133	director	\N
tt0097863	6	nm0145935	writer	\N
tt0097863	7	nm0716367	composer	\N
tt0097863	8	nm0160559	editor	\N
tt0097864	10	nm0793008	actor	\N
tt0097864	1	nm0510950	actress	\N
tt0097864	2	nm0150821	actress	\N
tt0097864	3	nm0628756	actor	\N
tt0097864	4	nm1296306	actor	\N
tt0097864	5	nm0504941	director	\N
tt0097864	6	nm4390701	writer	\N
tt0097864	7	nm5927591	producer	producer
tt0097864	8	nm1266013	cinematographer	\N
tt0097864	9	nm0150995	editor	\N
tt0097874	1	nm0495936	actor	\N
tt0097874	2	nm0052996	actress	\N
tt0097874	3	nm0143805	actor	\N
tt0097874	4	nm0926864	actor	\N
tt0097874	5	nm0247642	director	\N
tt0097874	6	nm0199309	producer	producer
tt0097874	7	nm0147575	composer	\N
tt0097874	8	nm0061295	cinematographer	\N
tt0097874	9	nm0833655	editor	\N
tt0097875	10	nm0408492	editor	\N
tt0097875	1	nm3450061	actress	\N
tt0097875	2	nm0312529	actor	\N
tt0097875	3	nm0258272	actor	\N
tt0097875	4	nm0457445	actor	\N
tt0097875	5	nm0598408	director	\N
tt0097875	6	nm0073488	writer	\N
tt0097875	7	nm0617362	composer	\N
tt0097875	8	nm0843954	composer	\N
tt0097875	9	nm0843633	cinematographer	\N
tt0097884	10	nm0231248	production_designer	\N
tt0097884	1	nm0591877	actress	\N
tt0097884	2	nm0681566	actor	\N
tt0097884	3	nm0239816	actor	\N
tt0097884	4	nm0096774	actor	\N
tt0097884	5	nm0001501	director	\N
tt0097884	6	nm0140643	writer	scenario
tt0097884	7	nm0335799	composer	\N
tt0097884	8	nm0005655	cinematographer	\N
tt0097884	9	nm0145530	editor	\N
tt0097893	10	nm0480707	editor	\N
tt0097893	1	nm0025857	actor	\N
tt0097893	2	nm0756752	actress	\N
tt0097893	3	nm0899763	actress	\N
tt0097893	4	nm0649281	actress	\N
tt0097893	5	nm0159402	director	\N
tt0097893	6	nm0099384	writer	novel
tt0097893	7	nm0608775	writer	\N
tt0097893	8	nm0427351	composer	\N
tt0097893	9	nm0862035	cinematographer	\N
tt0097894	10	nm0789052	editor	\N
tt0097894	1	nm0115551	actress	\N
tt0097894	2	nm0366126	actor	\N
tt0097894	3	nm0793455	actor	\N
tt0097894	4	nm0804162	actress	\N
tt0097894	5	nm0712577	director	\N
tt0097894	6	nm0050183	producer	producer
tt0097894	7	nm0928974	producer	producer
tt0097894	8	nm0789717	composer	\N
tt0097894	9	nm0606175	cinematographer	\N
tt0097910	10	nm0005776	cinematographer	director of photography
tt0097910	1	nm0001595	actor	\N
tt0097910	2	nm0002059	actress	\N
tt0097910	3	nm0002041	actor	\N
tt0097910	4	nm0859921	actor	\N
tt0097910	5	nm0000386	director	\N
tt0097910	6	nm0382166	writer	screenplay
tt0097910	7	nm0248082	writer	screenplay
tt0097910	8	nm0593634	writer	story
tt0097910	9	nm0006107	composer	\N
tt0097912	10	nm0622897	cinematographer	\N
tt0097912	1	nm0345999	actress	\N
tt0097912	2	nm0733780	actor	\N
tt0097912	3	nm0663238	actor	\N
tt0097912	4	nm0136772	actor	\N
tt0097912	5	nm0670757	director	\N
tt0097912	6	nm0013455	writer	novel
tt0097912	7	nm1343309	writer	screenplay
tt0097912	8	nm1341762	composer	\N
tt0097912	9	nm0255550	composer	\N
tt0097919	10	nm1185935	production_designer	\N
tt0097919	1	nm0361404	actress	\N
tt0097919	2	nm0956858	actor	\N
tt0097919	3	nm0095966	actress	\N
tt0097919	4	nm1367290	actor	\N
tt0097919	5	nm0387853	director	\N
tt0097919	6	nm0770640	writer	dramatisation
tt0097919	7	nm1297788	writer	scenario
tt0097919	8	nm0157620	cinematographer	\N
tt0097919	9	nm0772543	editor	\N
tt0097924	10	nm0297015	editor	\N
tt0097924	1	nm0720277	actor	\N
tt0097924	2	nm0056686	actress	\N
tt0097924	3	nm0718829	actor	\N
tt0097924	4	nm0483942	actress	\N
tt0097924	5	nm0874096	director	\N
tt0097924	6	nm0299768	composer	\N
tt0097924	7	nm0579166	composer	\N
tt0097924	8	nm1221910	composer	\N
tt0097924	9	nm0596716	cinematographer	\N
tt0097925	10	nm0098456	production_designer	\N
tt0097925	1	nm0000721	actress	\N
tt0097925	2	nm0708790	actor	\N
tt0097925	3	nm0690592	actress	\N
tt0097925	4	nm0580038	actor	\N
tt0097925	5	nm0554880	director	\N
tt0097925	6	nm0874096	producer	producer
tt0097925	7	nm0616311	composer	\N
tt0097925	8	nm0596716	cinematographer	\N
tt0097925	9	nm0297015	editor	\N
tt0097928	10	nm0121167	editor	\N
tt0097928	1	nm0005331	actor	\N
tt0097928	2	nm0000374	actor	\N
tt0097928	3	nm0751263	actress	\N
tt0097928	4	nm0435168	actor	\N
tt0097928	5	nm3164805	director	\N
tt0097928	6	nm0193839	producer	producer
tt0097928	7	nm0220268	composer	\N
tt0097928	8	nm0596495	composer	\N
tt0097928	9	nm0207532	cinematographer	\N
tt0097949	1	nm0462899	director	\N
tt0097966	1	nm0701000	actor	\N
tt0097966	2	nm0715953	actor	\N
tt0097966	3	nm0000636	writer	plays
tt0097966	4	nm0612455	producer	producer
tt0097966	5	nm0330627	composer	\N
tt0097966	6	nm0307997	editor	\N
tt0097966	7	nm0566515	editor	\N
tt0097968	10	nm0115328	editor	\N
tt0097968	1	nm0689990	actor	\N
tt0097968	2	nm0579954	actor	\N
tt0097968	3	nm0325611	actor	\N
tt0097968	4	nm0161729	actress	\N
tt0097968	5	nm0464092	director	\N
tt0097968	6	nm0398518	writer	novel
tt0097968	7	nm0639306	writer	\N
tt0097968	8	nm0420625	composer	\N
tt0097968	9	nm0810742	cinematographer	\N
tt0097970	10	nm4004354	actor	\N
tt0097970	1	nm0486740	actress	\N
tt0097970	2	nm0362528	actress	\N
tt0097970	3	nm1188003	actor	\N
tt0097970	4	nm0280168	actor	\N
tt0097970	5	nm0595618	director	\N
tt0097970	6	nm0567944	producer	producer
tt0097970	7	nm0926508	cinematographer	\N
tt0097970	8	nm0367680	editor	\N
tt0097970	9	nm0313133	actress	\N
tt0097979	10	nm0416653	actress	\N
tt0097979	1	nm0018852	actress	\N
tt0097979	2	nm0108513	actress	\N
tt0097979	3	nm0001000	actor	\N
tt0097979	4	nm0131440	actress	\N
tt0097979	5	nm0217134	director	\N
tt0097979	6	nm6012717	actor	\N
tt0097979	7	nm0128880	actress	\N
tt0097979	8	nm0528710	actress	\N
tt0097979	9	nm0724290	actress	\N
tt0097984	1	nm1784503	actor	\N
tt0097984	2	nm2889195	actor	\N
tt0097984	3	nm2889365	actor	\N
tt0097984	4	nm8997306	actress	\N
tt0097984	5	nm0151653	director	\N
tt0097984	6	nm0482697	composer	\N
tt0097984	7	nm0490551	cinematographer	\N
tt0097984	8	nm0150971	editor	\N
tt0098004	10	nm0664996	production_designer	\N
tt0098004	1	nm0059805	actor	\N
tt0098004	2	nm0059806	actor	\N
tt0098004	3	nm0789397	actor	\N
tt0098004	4	nm0581621	actress	\N
tt0098004	5	nm0541094	director	\N
tt0098004	6	nm0698003	writer	novel
tt0098004	7	nm0219231	composer	\N
tt0098004	8	nm0440340	cinematographer	\N
tt0098004	9	nm0091873	editor	\N
tt0098018	10	nm4746469	editor	\N
tt0098018	1	nm3088383	actor	\N
tt0098018	2	nm0944677	actress	\N
tt0098018	3	nm1278134	actress	\N
tt0098018	4	nm0910904	director	\N
tt0098018	5	nm0862783	writer	\N
tt0098018	6	nm3237960	writer	\N
tt0098018	7	nm1253789	writer	\N
tt0098018	8	nm0955396	composer	\N
tt0098018	9	nm9000782	cinematographer	\N
tt0098021	10	nm0942237	editor	\N
tt0098021	1	nm0000410	actor	\N
tt0098021	2	nm0001003	actor	\N
tt0098021	3	nm0290117	actor	\N
tt0098021	4	nm0546816	actress	\N
tt0098021	5	nm0602454	director	\N
tt0098021	6	nm0336957	writer	writer
tt0098021	7	nm0873282	producer	producer
tt0098021	8	nm0647006	composer	\N
tt0098021	9	nm0270548	cinematographer	\N
tt0098030	1	nm0125909	actor	\N
tt0098030	2	nm0348039	actress	\N
tt0098030	3	nm0473047	actress	\N
tt0098030	4	nm0760816	actress	\N
tt0098030	5	nm0648900	director	\N
tt0098030	6	nm0759137	writer	"novel ""Istoriya odnogo goroda"""
tt0098030	7	nm0476122	composer	\N
tt0098030	8	nm0270216	cinematographer	\N
tt0098030	9	nm0890596	production_designer	\N
tt0098043	10	nm0003138	cinematographer	\N
tt0098043	1	nm0086806	actress	\N
tt0098043	2	nm0001902	actor	\N
tt0098043	3	nm0369567	actor	\N
tt0098043	4	nm0000468	actress	\N
tt0098043	5	nm0163990	director	\N
tt0098043	6	nm0686869	writer	screenplay
tt0098043	7	nm0486689	writer	screenplay
tt0098043	8	nm0016580	producer	producer
tt0098043	9	nm0578185	composer	\N
tt0098050	1	nm0893941	actress	\N
tt0098050	2	nm0768574	actor	\N
tt0098050	3	nm0098709	actor	\N
tt0098050	4	nm0225916	actor	\N
tt0098050	5	nm0140327	director	\N
tt0098050	6	nm0380547	producer	producer
tt0098050	7	nm0005970	composer	\N
tt0098050	8	nm0699889	cinematographer	\N
tt0098050	9	nm0554715	editor	\N
tt0098063	10	nm0005745	cinematographer	\N
tt0098063	1	nm0135666	actress	\N
tt0098063	2	nm0274008	actor	\N
tt0098063	3	nm0110496	actress	\N
tt0098063	4	nm0094986	actor	\N
tt0098063	5	nm0000972	director	\N
tt0098063	6	nm0165987	writer	"novel ""Fanny Hill or, Memoirs of a Woman of Pleasure"""
tt0098063	7	nm0953301	writer	\N
tt0098063	8	nm0131840	producer	producer
tt0098063	9	nm0006221	composer	\N
tt0098064	1	nm0007023	actor	\N
tt0098064	2	nm0286499	actress	\N
tt0098064	3	nm0599640	actor	\N
tt0098064	4	nm0558044	actress	\N
tt0098064	5	nm0654839	director	\N
tt0098064	6	nm0895954	producer	executive producer
tt0098064	7	nm0305862	composer	\N
tt0098064	8	nm0840757	cinematographer	\N
tt0098064	9	nm0708101	editor	\N
tt0098070	10	nm0895059	writer	screenplay
tt0098070	1	nm0553402	actress	\N
tt0098070	2	nm0646037	actor	\N
tt0098070	3	nm0198195	actor	\N
tt0098070	4	nm0311167	actor	\N
tt0098070	5	nm0813177	director	\N
tt0098070	6	nm0142667	writer	story
tt0098070	7	nm0667657	writer	story
tt0098070	8	nm0125657	writer	screenplay
tt0098070	9	nm0223855	writer	screenplay
tt0098077	10	nm0531255	actor	\N
tt0098077	1	nm0513260	actor	\N
tt0098077	2	nm0658977	actress	\N
tt0098077	3	nm3967734	actor	\N
tt0098077	4	nm3967447	actor	\N
tt0098077	5	nm0306551	director	\N
tt0098077	6	nm0547425	writer	\N
tt0098077	7	nm0547423	producer	producer
tt0098077	8	nm0683535	composer	\N
tt0098077	9	nm2278536	actor	\N
tt0098100	10	nm0334518	production_designer	\N
tt0098100	1	nm0516671	actor	\N
tt0098100	2	nm0183881	actor	\N
tt0098100	3	nm0504681	actress	\N
tt0098100	4	nm0140848	actress	\N
tt0098100	5	nm0160540	director	\N
tt0098100	6	nm0003389	producer	producer
tt0098100	7	nm0232523	composer	\N
tt0098100	8	nm0338490	cinematographer	\N
tt0098100	9	nm0499450	editor	\N
tt0098136	10	nm0745486	editor	\N
tt0098136	1	nm0174860	actor	\N
tt0098136	2	nm0696395	actress	\N
tt0098136	3	nm0833635	actor	\N
tt0098136	4	nm0852175	actress	\N
tt0098136	5	nm0646987	director	\N
tt0098136	6	nm0801157	director	\N
tt0098136	7	nm0756107	producer	producer
tt0098136	8	nm0006344	composer	\N
tt0098136	9	nm0605731	cinematographer	director of photography
tt0098139	10	nm0244554	production_designer	\N
tt0098139	1	nm0255979	actress	\N
tt0098139	2	nm0346852	actor	\N
tt0098139	3	nm0202262	actor	\N
tt0098139	4	nm0693493	actor	\N
tt0098139	5	nm0691908	director	\N
tt0098139	6	nm2766718	writer	dialogue
tt0098139	7	nm0764001	writer	\N
tt0098139	8	nm0686385	cinematographer	\N
tt0098139	9	nm0013658	editor	\N
tt0098144	10	nm0895954	writer	\N
tt0098144	1	nm0023600	actor	\N
tt0098144	2	nm0883007	actor	\N
tt0098144	3	nm0719765	actress	\N
tt0098144	4	nm0084289	actor	\N
tt0098144	5	nm0336076	director	\N
tt0098144	6	nm0264705	writer	\N
tt0098144	7	nm0379586	writer	\N
tt0098144	8	nm11330682	writer	\N
tt0098144	9	nm0891396	writer	novel
tt0098150	10	nm2300871	editor	\N
tt0098150	1	nm0482580	actor	\N
tt0098150	2	nm0482714	actor	\N
tt0098150	3	nm0594226	actor	\N
tt0098150	4	nm0939250	actress	\N
tt0098150	5	nm0876600	director	\N
tt0098150	6	nm0874683	writer	\N
tt0098150	7	nm3803448	writer	\N
tt0098150	8	nm0482680	cinematographer	\N
tt0098150	9	nm0393207	editor	\N
tt0098172	10	nm0123885	cinematographer	\N
tt0098172	1	nm0369567	actor	\N
tt0098172	2	nm0471241	actress	\N
tt0098172	3	nm0903677	actor	\N
tt0098172	4	nm0014718	actor	\N
tt0098172	5	nm0819701	director	\N
tt0098172	6	nm0711877	writer	written by
tt0098172	7	nm0038436	writer	written by
tt0098172	8	nm0819680	producer	producer
tt0098172	9	nm0740406	composer	\N
tt0098181	10	nm0481543	editor	\N
tt0098181	1	nm0568907	actor	\N
tt0098181	2	nm0651775	actress	\N
tt0098181	3	nm0430953	actor	\N
tt0098181	4	nm0559331	actor	\N
tt0098181	5	nm0902339	director	\N
tt0098181	6	nm0527620	writer	"novel ""Verschleppt"""
tt0098181	7	nm0901456	producer	producer
tt0098181	8	nm0105636	composer	\N
tt0098181	9	nm0670454	cinematographer	\N
tt0098182	1	nm0198017	director	\N
tt0098199	10	nm0416979	composer	\N
tt0098199	1	nm0001657	actor	\N
tt0098199	2	nm0951828	actor	\N
tt0098199	3	nm0147985	actor	\N
tt0098199	4	nm0611797	actress	\N
tt0098199	5	nm0839233	director	\N
tt0098199	6	nm0161823	writer	written by
tt0098199	7	nm0889065	producer	producer
tt0098199	8	nm0889066	producer	producer
tt0098199	9	nm0063613	composer	\N
tt0098211	10	nm1697669	editor	\N
tt0098211	1	nm0795294	actress	\N
tt0098211	2	nm0198452	actress	\N
tt0098211	3	nm0911431	actor	\N
tt0098211	4	nm2927545	actor	\N
tt0098211	5	nm0360766	director	\N
tt0098211	6	nm0541654	director	\N
tt0098211	7	nm0656469	producer	producer
tt0098211	8	nm2783345	composer	\N
tt0098211	9	nm3210741	cinematographer	\N
tt0098244	10	nm1440476	composer	\N
tt0098244	1	nm0000047	actress	\N
tt0098244	2	nm0208371	actor	\N
tt0098244	3	nm0208171	actor	\N
tt0098244	4	nm0615905	actress	\N
tt0098244	5	nm0921631	director	\N
tt0098244	6	nm0208370	writer	play
tt0098244	7	nm0478431	writer	screenplay
tt0098244	8	nm0690637	producer	producer
tt0098244	9	nm1555994	composer	\N
tt0098256	10	nm0140237	editor	\N
tt0098256	1	nm0084289	actor	\N
tt0098256	2	nm0396156	actress	\N
tt0098256	3	nm0687840	actress	\N
tt0098256	4	nm0034281	actor	\N
tt0098256	5	nm0554580	director	\N
tt0098256	6	nm1720870	writer	"novel ""Sauna"""
tt0098256	7	nm1408400	composer	\N
tt0098256	8	nm0686385	cinematographer	\N
tt0098256	9	nm0840757	cinematographer	\N
tt0098267	1	nm0118345	director	\N
tt0098267	2	nm0373494	director	\N
tt0098267	3	nm0512803	composer	\N
tt0098267	4	nm0261373	editor	\N
tt0098278	1	nm0900143	actress	\N
tt0098278	2	nm0001285	actor	\N
tt0098278	3	nm0674358	actor	\N
tt0098278	4	nm0816457	actress	\N
tt0098278	5	nm0166405	writer	writer
tt0098278	6	nm0751721	writer	writer
tt0098278	7	nm0005765	cinematographer	\N
tt0098278	8	nm0302976	editor	\N
tt0098294	10	nm0524037	composer	\N
tt0098294	1	nm0125540	actress	\N
tt0098294	2	nm0376283	actor	\N
tt0098294	3	nm0650024	actor	\N
tt0098294	4	nm0313452	actor	\N
tt0098294	5	nm0524516	director	\N
tt0098294	6	nm0076914	writer	\N
tt0098294	7	nm0664760	writer	\N
tt0098294	8	nm0729936	producer	producer
tt0098294	9	nm0732900	producer	producer
tt0098318	10	nm10934765	composer	\N
tt0098318	1	nm5666124	self	\N
tt0098318	2	nm10934783	self	\N
tt0098318	3	nm10934785	self	\N
tt0098318	4	nm10934786	self	\N
tt0098318	5	nm0626864	director	\N
tt0098318	6	nm2947401	writer	\N
tt0098318	7	nm0771042	producer	producer
tt0098318	8	nm10934763	composer	\N
tt0098318	9	nm10934764	composer	\N
tt0098344	1	nm0413839	actress	\N
tt0098344	2	nm0818547	actor	\N
tt0098344	3	nm0745059	actress	\N
tt0098344	4	nm0263937	actor	\N
tt0098344	5	nm0453238	director	\N
tt0098344	6	nm0790323	writer	story
tt0098344	7	nm0006931	producer	producer
tt0098344	8	nm0866188	cinematographer	\N
tt0098372	10	nm0943828	editor	\N
tt0098372	1	nm0353624	actor	\N
tt0098372	2	nm0810342	actor	\N
tt0098372	3	nm0946529	actor	\N
tt0098372	4	nm0037192	actress	\N
tt0098372	5	nm0172181	director	\N
tt0098372	6	nm2157186	writer	story
tt0098372	7	nm0535983	producer	producer
tt0098372	8	nm0298316	composer	\N
tt0098372	9	nm0011147	cinematographer	\N
tt0098377	1	nm0708105	actor	\N
tt0098377	2	nm0789449	actress	\N
tt0098377	3	nm0913797	actor	\N
tt0098377	4	nm0444198	actor	\N
tt0098377	5	nm4979187	director	\N
tt0098377	6	nm0662956	writer	writer
tt0098377	7	nm0400563	composer	\N
tt0098377	8	nm0666226	cinematographer	\N
tt0098377	9	nm0658026	editor	\N
tt0098392	1	nm0194422	actress	\N
tt0098392	2	nm3990931	actress	\N
tt0098392	3	nm0349654	actor	\N
tt0098392	4	nm0487110	actor	\N
tt0098392	5	nm0584906	composer	\N
tt0098392	6	nm0389238	cinematographer	\N
tt0098392	7	nm2827407	editor	\N
tt0098392	8	nm0517351	production_designer	\N
tt0098405	1	nm0032881	actor	\N
tt0098405	2	nm0125728	actor	\N
tt0098405	3	nm0161535	actor	\N
tt0098405	4	nm0233090	actor	\N
tt0098405	5	nm0157696	director	\N
tt0098405	6	nm0314044	writer	screenplay
tt0098405	7	nm0230472	composer	\N
tt0098405	8	nm0554434	cinematographer	\N
tt0098405	9	nm0548490	production_designer	\N
tt0098422	10	nm0121335	editor	\N
tt0098422	1	nm0636280	actor	\N
tt0098422	2	nm0038677	actress	\N
tt0098422	3	nm0643164	actor	\N
tt0098422	4	nm1395252	actor	\N
tt0098422	5	nm0139584	director	\N
tt0098422	6	nm0799641	writer	screenplay
tt0098422	7	nm0483625	producer	producer
tt0098422	8	nm0362451	composer	\N
tt0098422	9	nm0077724	cinematographer	\N
tt0098426	10	nm0251170	composer	\N
tt0098426	1	nm0844274	actor	\N
tt0098426	2	nm0022033	actress	\N
tt0098426	3	nm0350642	actor	\N
tt0098426	4	nm0357194	actress	\N
tt0098426	5	nm0379797	director	\N
tt0098426	6	nm0201187	writer	\N
tt0098426	7	nm1330709	writer	\N
tt0098426	8	nm0586743	writer	\N
tt0098426	9	nm0626134	writer	\N
tt0098429	10	nm0147439	actor	\N
tt0098429	1	nm0051710	actress	\N
tt0098429	2	nm0654843	actor	\N
tt0098429	3	nm0059599	actor	\N
tt0098429	4	nm0350065	actor	\N
tt0098429	5	nm0654839	director	\N
tt0098429	6	nm0305862	composer	\N
tt0098429	7	nm0558293	cinematographer	\N
tt0098429	8	nm0708101	editor	\N
tt0098429	9	nm0654844	actress	\N
tt0098431	10	nm0827450	actress	\N
tt0098431	1	nm0158141	actor	\N
tt0098431	2	nm0216688	actress	\N
tt0098431	3	nm1754071	actress	\N
tt0098431	4	nm9634588	actress	\N
tt0098431	5	nm0619321	director	\N
tt0098431	6	nm0315826	actress	\N
tt0098431	7	nm0580685	actor	\N
tt0098431	8	nm1688376	actor	\N
tt0098431	9	nm0660965	actor	\N
tt0098461	10	nm1191080	cinematographer	\N
tt0098461	1	nm0420090	actor	\N
tt0098461	2	nm0004569	actor	\N
tt0098461	3	nm0419685	actress	\N
tt0098461	4	nm0002043	actress	\N
tt0098461	5	nm0802692	director	\N
tt0098461	6	nm0795664	writer	written by
tt0098461	7	nm1261443	producer	producer
tt0098461	8	nm1261444	producer	producer
tt0098461	9	nm0481568	composer	\N
tt0098462	10	nm0212171	cinematographer	\N
tt0098462	1	nm0485940	actress	\N
tt0098462	2	nm0018776	actor	\N
tt0098462	3	nm0750192	actress	\N
tt0098462	4	nm0038731	actor	\N
tt0098462	5	nm0222562	director	\N
tt0098462	6	nm0021012	writer	original script
tt0098462	7	nm0893235	writer	final script
tt0098462	8	nm0682215	writer	final script
tt0098462	9	nm0689534	composer	\N
tt0098486	1	nm0465841	actor	\N
tt0098486	2	nm0247950	actor	\N
tt0098486	3	nm0470239	actor	\N
tt0098486	4	nm0476131	actress	\N
tt0098486	5	nm0125367	director	\N
tt0098486	6	nm0734585	writer	\N
tt0098486	7	nm0420572	producer	producer
tt0098486	8	nm0520700	composer	\N
tt0098486	9	nm0910543	composer	\N
tt0098488	10	nm0000901	producer	producer
tt0098488	1	nm0536230	actress	\N
tt0098488	2	nm0075807	actor	\N
tt0098488	3	nm0296594	actress	\N
tt0098488	4	nm0889991	actor	\N
tt0098488	5	nm0037868	director	\N
tt0098488	6	nm0150057	writer	\N
tt0098488	7	nm0879406	writer	\N
tt0098488	8	nm0325530	writer	suggestions
tt0098488	9	nm0069310	producer	producer
tt0098495	10	nm0052451	production_designer	\N
tt0098495	1	nm0807055	actor	\N
tt0098495	2	nm0750850	actress	\N
tt0098495	3	nm0476814	actor	\N
tt0098495	4	nm0874931	actor	\N
tt0098495	5	nm0125461	director	\N
tt0098495	6	nm0813215	writer	writer
tt0098495	7	nm0457274	composer	\N
tt0098495	8	nm0890581	cinematographer	\N
tt0098495	9	nm0514141	editor	\N
tt0098514	10	nm0161712	cinematographer	\N
tt0098514	1	nm0044535	actress	\N
tt0098514	2	nm0898317	actor	\N
tt0098514	3	nm0901812	actor	\N
tt0098514	4	nm0069711	actor	\N
tt0098514	5	nm0147389	director	\N
tt0098514	6	nm0155009	writer	short story
tt0098514	7	nm0756656	writer	\N
tt0098514	8	nm0456997	producer	producer
tt0098514	9	nm0006233	composer	\N
tt0098531	10	nm0674630	editor	\N
tt0098531	1	nm0274008	actor	\N
tt0098531	2	nm0246822	actor	\N
tt0098531	3	nm0909012	actor	\N
tt0098531	4	nm0303574	actress	\N
tt0098531	5	nm0652225	director	\N
tt0098531	6	nm0104418	producer	producer
tt0098531	7	nm1058828	producer	producer
tt0098531	8	nm0453154	composer	\N
tt0098531	9	nm0451787	cinematographer	\N
tt0098532	1	nm0653669	actress	\N
tt0098532	2	nm0758825	actress	\N
tt0098532	3	nm0631741	actor	\N
tt0098532	4	nm0896801	actor	\N
tt0098532	5	nm0442454	director	\N
tt0098532	6	nm0267026	producer	producer
tt0098532	7	nm0647520	producer	producer
tt0098532	8	nm0758742	cinematographer	\N
tt0098534	1	nm0187337	actor	\N
tt0098534	2	nm0096501	actress	\N
tt0098534	3	nm0433564	actress	\N
tt0098534	4	nm0063227	actress	\N
tt0098534	5	nm0886789	director	\N
tt0098534	6	nm0018839	writer	\N
tt0098534	7	nm0002174	cinematographer	\N
tt0098534	8	nm0886790	editor	\N
tt0098534	9	nm0244023	production_designer	\N
tt0098542	10	nm0784825	actor	\N
tt0098542	1	nm0472166	actor	\N
tt0098542	2	nm1030635	actor	\N
tt0098542	3	nm0153973	actor	\N
tt0098542	4	nm0889496	actress	\N
tt0098542	5	nm1014475	director	\N
tt0098542	6	nm1072419	writer	"novel ""Balada za Georg Hehih"""
tt0098542	7	nm0677681	composer	\N
tt0098542	8	nm0889986	cinematographer	\N
tt0098542	9	nm1316124	editor	\N
tt0098548	10	nm0949079	editor	\N
tt0098548	1	nm0299201	actor	\N
tt0098548	2	nm0619236	actor	\N
tt0098548	3	nm0256628	actor	\N
tt0098548	4	nm0847562	actor	\N
tt0098548	5	nm0412838	director	\N
tt0098548	6	nm0038298	writer	\N
tt0098548	7	nm0032820	producer	producer
tt0098548	8	nm0559493	producer	producer
tt0098548	9	nm0793984	cinematographer	\N
tt0098553	10	nm0061978	production_designer	\N
tt0098553	1	nm0589865	actor	\N
tt0098553	2	nm0073923	actor	\N
tt0098553	3	nm0104710	actor	\N
tt0098553	4	nm0126651	actor	\N
tt0098553	5	nm0373911	director	\N
tt0098553	6	nm0450551	writer	\N
tt0098553	7	nm0774782	composer	\N
tt0098553	8	nm0225579	cinematographer	\N
tt0098553	9	nm0726909	editor	\N
tt0098561	10	nm0086441	production_designer	\N
tt0098561	1	nm0369202	actress	\N
tt0098561	2	nm0312782	actress	\N
tt0098561	3	nm0219151	actor	\N
tt0098561	4	nm0039779	actress	\N
tt0098561	5	nm0894074	director	\N
tt0098561	6	nm0199517	writer	writer
tt0098561	7	nm0006233	composer	\N
tt0098561	8	nm0698993	cinematographer	\N
tt0098561	9	nm0377027	editor	\N
tt0098576	10	nm5934338	writer	english adaptation
tt0098576	1	nm0619179	actress	\N
tt0098576	2	nm0586528	actor	\N
tt0098576	3	nm0644527	actress	\N
tt0098576	4	nm0794211	actress	\N
tt0098576	5	nm0386185	director	\N
tt0098576	6	nm1011775	director	\N
tt0098576	7	nm0366625	writer	english adaptation
tt0098576	8	nm4054745	writer	\N
tt0098576	9	nm0469674	writer	english adaptation
tt0098584	10	nm0703329	editor	\N
tt0098584	1	nm0001376	actress	\N
tt0098584	2	nm0001095	actress	\N
tt0098584	3	nm0613577	actor	\N
tt0098584	4	nm0194759	actress	\N
tt0098584	5	nm0230695	director	\N
tt0098584	6	nm0333069	writer	scenario and dialogue
tt0098584	7	nm0234502	writer	inspiration
tt0098584	8	nm0764963	producer	producer
tt0098584	9	nm0089333	cinematographer	\N
tt0098588	10	nm0074909	cinematographer	\N
tt0098588	1	nm0107175	actress	\N
tt0098588	2	nm0197192	actor	\N
tt0098588	3	nm0728751	actress	\N
tt0098588	4	nm0456030	actress	\N
tt0098588	5	nm0246222	director	\N
tt0098588	6	nm0416030	writer	dramaturgue
tt0098588	7	nm0776465	writer	based on motifs by
tt0098588	8	nm0469239	producer	producer
tt0098588	9	nm0829923	composer	\N
tt0098606	10	nm0003607	composer	\N
tt0098606	1	nm0000905	actor	\N
tt0098606	2	nm0897715	actor	\N
tt0098606	3	nm0653080	actress	\N
tt0098606	4	nm0866449	actress	\N
tt0098606	5	nm0000019	director	\N
tt0098606	6	nm0147004	writer	novel
tt0098606	7	nm0684083	writer	\N
tt0098606	8	nm0147601	producer	producer
tt0098606	9	nm0147603	producer	producer
tt0098629	10	nm0464198	editor	\N
tt0098629	1	nm0542524	actor	\N
tt0098629	2	nm0811961	actress	\N
tt0098629	3	nm0686875	actress	\N
tt0098629	4	nm0750482	actor	\N
tt0098629	5	nm0811840	writer	play
tt0098629	6	nm0374002	producer	producer
tt0098629	7	nm0462314	composer	\N
tt0098629	8	nm0454311	cinematographer	\N
tt0098629	9	nm0393029	editor	\N
tt0098634	1	nm0393031	director	\N
tt0098656	1	nm0123221	self	\N
tt0098656	2	nm1262079	self	\N
